,NAME,Height,Weight,REACH,Stance,DOB,SLPM,STRA,SAPM,STRD,TD,TDA,TDD,SUBA
0,Chris Tickle,"5' 9""",155 lbs.,--,,"Feb 01, 1982",1.07,40%,1.13,43%,1,25%,20%,2
0,Miguel Torres,"5' 9""",135 lbs.,"76""",Orthodox,"Jan 18, 1981",3.98,43%,1.86,74%,0,0%,17%,1.6
0,Osamu Tachihikari,"6' 5""",300 lbs.,--,Orthodox,--,0,0%,0,0%,0,0%,0%,0
0,Michinori Tanaka,"5' 5""",135 lbs.,"67""",Orthodox,"Oct 04, 1990",1.97,37%,1.99,50%,2.4,38%,43%,0.2
0,Ryan Tobar,--,155 lbs.,--,,--,0,0%,0,0%,0,0%,0%,0
0,Kazuki Tokudome,"5' 11""",155 lbs.,"73""",Southpaw,"Mar 04, 1987",2.26,41%,3.63,53%,2,38%,78%,0
0,Tecia Torres,"5' 1""",115 lbs.,"60""",Orthodox,"Aug 16, 1989",4.74,49%,2.98,66%,0.95,22%,42%,0.1
0,Gavin Tucker,"5' 6""",145 lbs.,"66""",Southpaw,"Jun 17, 1986",2.6,31%,5.07,53%,0.5,20%,42%,0.5
0,Thiago Tavares,"5' 7""",145 lbs.,"68""",Orthodox,"Nov 08, 1984",2,40%,2.31,62%,3.83,42%,62%,1.5
0,Paulo Thiago,"5' 11""",170 lbs.,"73""",Orthodox,"Jan 25, 1981",1.71,39%,1.99,63%,1.42,31%,63%,1.2
0,Reynaldo Trujillo,"5' 9""",155 lbs.,--,,"Jan 01, 1982",0,0%,0,0%,0,0%,0%,0
0,Makoto Takimoto,"5' 7""",205 lbs.,--,Southpaw,"Dec 08, 1979",1.37,39%,1.71,55%,1.48,50%,25%,1.1
0,Jesse Taylor,"6' 0""",170 lbs.,"73""",Orthodox,"Jan 02, 1983",1.94,65%,0.55,38%,7.28,50%,100%,3.1
0,Deividas Taurosevicius,"5' 9""",145 lbs.,"68""",Southpaw,"Aug 28, 1977",2.13,43%,1.82,59%,2,28%,50%,0.3
0,Manny Tapia,"5' 5""",135 lbs.,"67""",Orthodox,"Mar 14, 1981",2.69,21%,4.74,58%,0.49,40%,66%,0.2
0,Elias Theodorou,"6' 1""",185 lbs.,"75""",Orthodox,"May 31, 1988",3.93,42%,1.99,55%,1.58,30%,58%,0
0,Daniel Teymur,"5' 5""",145 lbs.,"69""",Orthodox,"Feb 03, 1988",3.8,45%,5.59,55%,0,0%,75%,0
0,James Thompson,"6' 5""",265 lbs.,--,Orthodox,"Dec 16, 1978",5.13,52%,3.19,41%,3.14,36%,53%,1.3
0,Tom Tuggle,"6' 2""",250 lbs.,--,Orthodox,--,0,0%,2.14,0%,32.14,100%,0%,0
0,Nick Thompson,"6' 1""",170 lbs.,"74""",Orthodox,"Jun 23, 1981",1.87,42%,1.8,49%,1.06,100%,35%,2.6
0,Josh Thomson,"5' 10""",155 lbs.,"71""",Orthodox,"Sep 21, 1978",2.59,47%,2.12,64%,1.92,39%,54%,1.3
0,Miesha Tate,"5' 6""",135 lbs.,"65""",Orthodox,"Aug 18, 1986",1.93,41%,2.71,50%,2.06,31%,52%,1.6
0,Mairbek Taisumov,"5' 9""",155 lbs.,"73""",Orthodox,"Aug 08, 1988",3.21,43%,2.09,62%,2.17,77%,85%,0
0,Ryan Thomas,"6' 0""",170 lbs.,--,Orthodox,"Nov 05, 1984",2.01,36%,4.17,30%,5.59,33%,0%,2.2
0,Simeon Thoresen,"6' 1""",170 lbs.,"79""",Orthodox,"Mar 14, 1984",3.85,43%,3.85,64%,1.12,40%,50%,1.7
0,Minoru Toyonaga,"5' 11""",195 lbs.,--,Southpaw,--,0,0%,0,0%,0,0%,0%,0
0,Stephen Thompson,"6' 0""",170 lbs.,"75""",Orthodox,"Feb 11, 1983",3.45,42%,2.51,60%,0.41,45%,78%,0
0,Jon Tuck,"5' 11""",155 lbs.,"73""",Orthodox,"Aug 28, 1984",3.13,39%,3.7,61%,0.48,37%,55%,1
0,Louis Taylor,"5' 11""",185 lbs.,"74""",Orthodox,"May 12, 1979",2.06,32%,1.24,68%,2.48,28%,100%,0
0,Hiroyuki Takaya,"5' 6""",139 lbs.,--,Orthodox,"Jun 10, 1977",3.18,33%,3.16,60%,0.9,45%,66%,0
0,Motonobu Tezuka,"5' 7""",135 lbs.,"66""",Southpaw,"Aug 29, 1987",0.87,23%,2.8,51%,1.5,11%,0%,0.5
0,Austin Tweedy,"5' 9""",155 lbs.,"68""",Orthodox,"Sep 25, 1990",4.29,66%,6.43,0%,0,0%,0%,0
0,Ronys Torres,"5' 7""",155 lbs.,--,Orthodox,"Aug 13, 1975",0.87,26%,1.93,57%,4,47%,16%,0.5
0,David Terrell,"6' 1""",185 lbs.,--,Southpaw,"Jan 09, 1978",2.34,63%,2.71,37%,5.54,50%,0%,5.5
0,Amber Tackett,--,115 lbs.,--,,--,0,0%,0,0%,0,0%,0%,0
0,James Toney,"5' 9""",220 lbs.,--,Orthodox,"Aug 24, 1968",0,0%,2.41,27%,0,0%,0%,0
0,Anthony Torres,"5' 8""",170 lbs.,--,Orthodox,"Jul 31, 1978",3.54,48%,7.52,45%,0,0%,100%,2.2
0,Jose Torres,"5' 4""",125 lbs.,"65""",Orthodox,"Aug 02, 1992",2.78,35%,3.92,55%,1.89,33%,60%,0
0,Francisco Trevino,"5' 9""",155 lbs.,"70""",Orthodox,"Dec 17, 1981",2.65,42%,2.42,64%,0.97,22%,41%,0
0,Joe Taimanglo,"5' 4""",135 lbs.,--,,"Jun 27, 1984",4.18,42%,4.55,59%,5.45,40%,100%,1.4
0,Evan Tanner,"6' 0""",185 lbs.,"74""",Orthodox,"Feb 11, 1971",3.05,59%,2.64,56%,2.55,43%,25%,1.3
0,Herman Terrado,--,170 lbs.,--,,--,0,0%,0,0%,0,0%,0%,0
0,Daiju Takase,"6' 0""",170 lbs.,--,Southpaw,"Apr 20, 1978",0.49,30%,1.64,47%,0.84,17%,21%,1.2
0,Hideo Tokoro,"5' 7""",135 lbs.,--,Orthodox,"Aug 22, 1977",1.78,37%,2.01,65%,0.87,34%,44%,2.3
0,Damien Trites,"5' 11""",165 lbs.,--,,"Aug 23, 1979",0,0%,0,0%,0,0%,0%,0
0,Roberto Traven,"6' 3""",227 lbs.,--,Orthodox,"Sep 16, 1968",0.92,50%,2.77,57%,0,0%,0%,0
0,Chris Tuchscherer,"6' 2""",258 lbs.,"76""",Orthodox,"Sep 08, 1975",1.35,31%,3.17,47%,1.19,18%,0%,0.6
0,Marcin Tybura,"6' 3""",249 lbs.,"78""",Orthodox,"Nov 09, 1985",3.75,51%,3.14,50%,1.03,54%,79%,0.2
0,Salim Touahri,"5' 10""",170 lbs.,"72""",Orthodox,"Sep 28, 1989",2.33,47%,2.53,60%,0,0%,71%,0
0,Danielle Taylor,"5' 0""",115 lbs.,"60""",Orthodox,"Oct 25, 1989",2.87,29%,2.85,74%,0.25,25%,75%,0
0,Oli Thompson,"6' 1""",242 lbs.,"75""",Orthodox,"Jan 02, 1980",1.66,46%,5.31,46%,0,0%,50%,0.5
0,Glover Teixeira,"6' 2""",205 lbs.,"76""",Orthodox,"Oct 28, 1979",3.73,43%,3.61,57%,2.39,51%,59%,0.8
0,Courtney Turner,"6' 2""",170 lbs.,--,,--,0,0%,0,0%,0,0%,0%,0
0,Brett Tillis,--,145 lbs.,--,,--,0,0%,0,0%,0,0%,0%,0
0,Andrew Todhunter,"6' 0""",185 lbs.,"72""",Switch,"Nov 30, 1987",0,0%,0,0%,0,0%,0%,0
0,Tsuyoshi Tamakairiki,"6' 0""",220 lbs.,--,Orthodox,--,0,0%,26.67,50%,0,0%,0%,0
0,Brandon Thatch,"6' 2""",170 lbs.,"74""",Switch,"Jul 11, 1985",2.7,42%,3.63,52%,1.36,66%,50%,0.7
0,Jalin Turner,"6' 3""",155 lbs.,"77""",Southpaw,"May 18, 1995",0,0%,0,0%,0,0%,0%,0
0,Tra Telligman,"6' 2""",233 lbs.,--,Orthodox,"Feb 07, 1965",1.83,35%,3.02,56%,0.87,100%,80%,0
0,Jeremy Tavares,--,135 lbs.,--,,--,0,0%,0,0%,0,0%,0%,0
0,Darren Till,"6' 0""",170 lbs.,"74""",Southpaw,"Dec 24, 1992",2.67,46%,2.62,65%,0.56,33%,83%,0
0,James Te Huna,"6' 2""",185 lbs.,"75""",Orthodox,"Sep 29, 1981",4.04,51%,2.99,62%,2.75,37%,58%,0.2
0,Shawn Teed,"6' 5""",248 lbs.,--,,"Feb 13, 1992",0,0%,0,0%,0,0%,0%,0
0,Anthony Taylor,"5' 7""",145 lbs.,--,,--,0,0%,0,0%,0,0%,0%,0
0,Jason Tan,"5' 10""",170 lbs.,--,Orthodox,"Dec 17, 1981",0.69,29%,7.37,18%,0,0%,0%,0
0,Eli Tamez,"5' 7""",135 lbs.,--,,"Aug 22, 1985",0,0%,0,0%,0,0%,0%,0
0,Francisco Trinaldo,"5' 9""",155 lbs.,"70""",Southpaw,"Aug 24, 1978",3.28,45%,2.46,59%,1.22,47%,63%,0.5
0,Noah Thomas,"5' 9""",135 lbs.,--,Orthodox,"Mar 27, 1981",0.44,13%,4.99,33%,0,0%,0%,1.3
0,Jumabieke Tuerxun,"5' 7""",135 lbs.,"67""",Orthodox,"Apr 17, 1986",1.6,28%,3.08,59%,0.47,11%,66%,0.9
0,Yoko Takahashi,"5' 8""",150 lbs.,--,,"Apr 20, 1973",0,0%,0,0%,0,0%,0%,0
0,James Terry,"5' 10""",170 lbs.,--,Orthodox,"Mar 16, 1981",3.23,32%,4.77,64%,3.31,36%,75%,0
0,Din Thomas,"5' 9""",155 lbs.,--,Orthodox,"Sep 28, 1976",1.85,37%,2.6,59%,1.38,52%,76%,1.2
0,Michael Trizano,"5' 11""",155 lbs.,"73""",Orthodox,"Dec 31, 1991",2.8,59%,1.93,61%,0,0%,83%,1
0,Masanori Tonooka,"5' 8""",185 lbs.,--,Orthodox,--,0.16,5%,1.09,36%,0,0%,0%,0
0,Nobuhiko Takada,"6' 0""",220 lbs.,--,Southpaw,"Apr 12, 1962",0.31,24%,1.92,39%,1.15,20%,0%,0
0,Abram Torres,"5' 10""",170 lbs.,--,,"Oct 29, 1982",0,0%,0,0%,0,0%,0%,0
0,Dave Terrel,"5' 8""",170 lbs.,--,Southpaw,"May 10, 1978",5.58,44%,5.71,48%,0,0%,100%,0
0,Yoshiki Takahashi,"5' 11""",199 lbs.,--,Southpaw,"Mar 13, 1969",2.26,51%,6.47,44%,0,0%,66%,2.3
0,Haven Torres,--,125 lbs.,--,,--,0,0%,0,0%,0,0%,0%,0
0,Bryan Travers,--,155 lbs.,--,,"Apr 11, 1983",2.33,48%,3.93,55%,2,28%,63%,0
0,David Teymur,"5' 9""",155 lbs.,"73""",Southpaw,"May 01, 1989",4.72,42%,3.41,55%,1.04,33%,82%,0
0,Gleison Tibau,"5' 10""",155 lbs.,"71""",Southpaw,"Oct 07, 1983",1.95,31%,2.51,63%,4.08,53%,92%,0.8
0,Issei Tamura,"5' 5""",135 lbs.,"63""",Orthodox,"Mar 12, 1984",1.89,53%,4.58,44%,0.92,25%,33%,0
0,Tor Troeng,"6' 2""",185 lbs.,"77""",Orthodox,"Jan 25, 1983",1.16,46%,3.26,32%,0.62,7%,66%,0.3
0,Nik Theotikos,--,185 lbs.,--,Orthodox,--,0,0%,5.48,19%,0,0%,0%,4.8
0,Andy Uhrich,"6' 0""",170 lbs.,--,,--,0,0%,0,0%,0,0%,0%,0
0,Caol Uno,"5' 7""",155 lbs.,"70""",Southpaw,"May 08, 1975",1.91,49%,1.9,50%,1.95,31%,37%,0.5
0,Ryuki Ueyama,"5' 11""",180 lbs.,--,Southpaw,"Apr 17, 1976",0.13,21%,1.4,46%,0.5,100%,0%,1.5
0,Christian Uflacker,"5' 11""",170 lbs.,--,,"Aug 04, 1985",0,0%,0,0%,0,0%,0%,0
0,Alberto Uda,"6' 3""",185 lbs.,"77""",Orthodox,"Aug 08, 1984",1.79,52%,3.49,45%,2.83,50%,66%,0
0,Yasuhiro Urushitani,"5' 5""",125 lbs.,--,Southpaw,"Sep 08, 1976",3.47,39%,4.71,65%,0,0%,80%,0
0,Darren Uyenoyama,"5' 6""",125 lbs.,"64""",Orthodox,"Oct 15, 1979",1.34,39%,2.21,66%,1.42,33%,35%,0.7
0,Elias Urbina,"6' 3""",185 lbs.,"77""",Southpaw,"Oct 09, 1993",3.85,37%,6.17,50%,0,0%,0%,0
0,Zach Underwood,"6' 2""",185 lbs.,--,,--,0,0%,0,0%,0,0%,0%,0
0,Kengo Ura,"5' 9""",165 lbs.,--,,"Jun 20, 1981",1.05,37%,2.38,48%,2.85,28%,50%,1.4
0,Hector Urbina,"5' 11""",170 lbs.,"73""",Orthodox,"Sep 17, 1987",0.97,38%,2.44,39%,0,0%,38%,3.8
0,Kamaru Usman,"6' 0""",170 lbs.,"76""",Switch,"May 11, 1987",3.64,48%,1.46,63%,3.85,47%,100%,0.3
0,Jeremy Umphries,--,160 lbs.,--,,--,0,0%,0,0%,0,0%,0%,0
0,Gasan Umalatov,"5' 11""",170 lbs.,"71""",Orthodox,"Sep 11, 1982",2.23,39%,4.1,59%,0.75,17%,90%,0
0,Nick Urso,"5' 6""",125 lbs.,"66""",Southpaw,"Sep 26, 1985",3.61,45%,5.06,36%,0,0%,0%,0
0,James Vick,"6' 3""",155 lbs.,"76""",Orthodox,"Feb 23, 1987",4.11,38%,3.02,62%,0.32,33%,56%,0.8
0,Jason Von Flue,"6' 0""",170 lbs.,--,Orthodox,"Aug 01, 1975",1.89,36%,3.23,52%,0.62,16%,58%,1.5
0,Kerry Vera,"5' 7""",135 lbs.,--,Orthodox,--,0,0%,0,0%,0,0%,0%,0
0,Matt Van Buren,"6' 5""",205 lbs.,"76""",,"Jun 12, 1986",7.73,45%,6.82,49%,0,0%,50%,0
0,Milco Voorn,--,220 lbs.,--,Orthodox,--,0,0%,0,100%,0,0%,0%,0
0,Yuri Vaulin,"6' 4""",197 lbs.,--,Southpaw,--,0,0%,0,0%,0,0%,0%,0
0,Matt Veach,"5' 11""",155 lbs.,--,Orthodox,"May 31, 1981",1.12,28%,4.91,44%,3.64,38%,100%,1.5
0,Alexander Volkanovski,"5' 6""",145 lbs.,"71""",Orthodox,"Sep 29, 1988",6.09,63%,2.55,63%,3.87,41%,82%,0.7
0,Mike van Arsdale,"6' 2""",205 lbs.,--,Switch,"Jun 20, 1965",1.52,41%,1.91,41%,1.06,14%,37%,0
0,Andrew Valladerez,--,135 lbs.,--,,--,0,0%,0,0%,0,0%,0%,0
0,Karlos Vemola,"6' 0""",185 lbs.,"75""",Orthodox,"Jul 03, 1985",1.67,44%,2.13,37%,1.93,25%,31%,1.7
0,Brandon Vera,"6' 3""",230 lbs.,"76""",Orthodox,"Oct 10, 1977",3.03,56%,2.81,52%,0.7,53%,59%,0.2
0,Polyana Viana,"5' 5""",115 lbs.,"67""",Orthodox,"Jun 14, 1992",3.13,66%,1.57,45%,3.91,50%,0%,11.7
0,Ketlen Vieira,"5' 8""",135 lbs.,"68""",Orthodox,"Aug 26, 1991",2.62,36%,3.69,56%,2.21,57%,92%,0.8
0,Igor Vovchanchyn,"5' 8""",205 lbs.,--,Orthodox,"Aug 06, 1973",1.59,49%,0.97,63%,1.19,66%,50%,0.5
0,Victor Valenzuela,"5' 10""",155 lbs.,--,,--,1.28,100%,2.55,0%,0,0%,0%,0
0,Ernie Verdicia,"5' 11""",199 lbs.,--,Orthodox,--,0,0%,0,0%,0,0%,0%,0
0,Javier Vazquez,"5' 7""",145 lbs.,"69""",Southpaw,"Jul 16, 1977",2.43,36%,1.99,72%,2.56,52%,57%,1.5
0,Steve Vigneault,"5' 10""",185 lbs.,--,Orthodox,"Feb 14, 1978",2.19,28%,5.75,44%,0,0%,100%,0
0,Joe Vedepo,"6' 0""",185 lbs.,--,Orthodox,--,1.43,42%,5.71,38%,1.07,20%,0%,0
0,Marlon Vera,"5' 8""",135 lbs.,"70""",Switch,"Dec 02, 1992",3.07,42%,4.03,52%,0.46,30%,74%,1.2
0,Hugo Viana,"5' 6""",135 lbs.,"67""",Orthodox,"Sep 26, 1982",3.05,38%,3.2,57%,0.22,6%,50%,0
0,Guilherme Viana,"6' 4""",205 lbs.,--,,--,2.92,40%,2.72,59%,1.2,66%,77%,0
0,Jacob Volkmann,"5' 9""",155 lbs.,"71""",Southpaw,"Sep 05, 1980",1.19,34%,1.78,52%,3.19,48%,52%,2
0,Billy Vaughan,"5' 6""",155 lbs.,--,,"Dec 02, 1983",0,0%,1.36,50%,0,0%,0%,0
0,DeMarco Villalona,"5' 9""",185 lbs.,--,,--,0,0%,0,0%,0,0%,0%,0
0,Mark Vorgeas,"5' 10""",135 lbs.,--,,--,3.87,32%,4.19,51%,0,0%,50%,0.8
0,Scott Ventimiglia,"5' 11""",185 lbs.,--,,"Nov 17, 1972",0,0%,0,0%,0,0%,0%,0
0,Lloyd Van Dams,"6' 1""",240 lbs.,--,Southpaw,"Mar 05, 1972",0,0%,3.01,15%,0,0%,0%,0
0,Brandon Visher,"5' 6""",135 lbs.,"68""",Orthodox,"May 06, 1984",2.55,45%,3.76,42%,0.67,20%,0%,0
0,Egidijus Valavicius,"6' 0""",200 lbs.,--,Orthodox,--,0,0%,0,0%,0,0%,0%,0
0,Victor Valimaki,"6' 0""",205 lbs.,--,Orthodox,--,3.94,30%,2.99,67%,0.9,14%,0%,0
0,Jamie Varner,"5' 8""",155 lbs.,"72""",Orthodox,"Oct 12, 1984",2.92,34%,2.55,58%,3.49,53%,66%,0.8
0,Joey Villasenor,"6' 0""",185 lbs.,--,Orthodox,"Oct 17, 1975",2.05,38%,3.26,52%,0.71,40%,53%,1.1
0,Jerrel Venetiaan,"6' 1""",195 lbs.,--,Orthodox,"Mar 09, 1971",0.81,33%,1.51,67%,0,0%,60%,0
0,Pablo Villaseca,"5' 7""",155 lbs.,--,,"Jan 26, 1987",2.79,42%,3.25,65%,2.5,50%,33%,0
0,Vitor Vianna,--,205 lbs.,--,Orthodox,--,3.1,30%,8.28,52%,0,0%,0%,0
0,Gian Villante,"6' 3""",205 lbs.,"76""",Orthodox,"Aug 18, 1985",4.15,43%,5.29,55%,0.58,24%,82%,0
0,Bojan Velickovic,"6' 0""",170 lbs.,"76""",Southpaw,"Dec 18, 1988",2.18,34%,2.31,57%,0.67,25%,55%,0.5
0,Alejandro Villalobos,"5' 7""",145 lbs.,--,,"Oct 26, 1979",3.93,46%,4.07,67%,1,50%,0%,0
0,Guilherme Vasconcelos,"6' 0""",185 lbs.,"74""",Orthodox,"Mar 23, 1986",3.27,29%,4.4,70%,0,0%,0%,0
0,Falaniko Vitale,"5' 10""",185 lbs.,--,Orthodox,"Jul 14, 1974",1.88,49%,3.68,47%,0.72,33%,86%,0
0,Reginaldo Vieira,"5' 7""",135 lbs.,"65""",,"Nov 26, 1982",3.76,40%,2.89,59%,1.97,27%,25%,0.8
0,Charlie Valencia,"5' 3""",135 lbs.,"64""",Orthodox,"Oct 31, 1974",2.58,37%,2.61,77%,1.4,53%,75%,0.5
0,Richie Vaculik,"5' 6""",125 lbs.,"69""",Orthodox,"Jun 19, 1983",3.69,46%,4.09,57%,3,45%,31%,1
0,Alexander Volkov,"6' 7""",250 lbs.,"80""",Orthodox,"Oct 24, 1988",4.84,58%,2.35,58%,0.83,83%,73%,0.3
0,Lando Vannata,"5' 9""",155 lbs.,"71""",Orthodox,"Mar 14, 1992",5.18,43%,5.83,51%,1.67,50%,71%,0.3
0,Ruben Villareal,"6' 4""",265 lbs.,--,Orthodox,"May 01, 1970",5.18,53%,4.86,35%,0,0%,0%,0
0,Renato Verissimo,"6' 1""",170 lbs.,--,Orthodox,"Aug 03, 1973",0.92,48%,1.87,47%,1.46,30%,50%,2.5
0,Ron van Clief,"5' 10""",190 lbs.,--,Orthodox,"Jan 25, 1943",0,0%,0,0%,0,0%,0%,0
0,Marvin Vettori,"6' 0""",185 lbs.,"74""",Southpaw,"Sep 20, 1993",3.41,39%,2.96,64%,1.63,43%,73%,0.9
0,Danillo Villefort,"6' 1""",185 lbs.,--,Orthodox,"May 08, 1983",2.86,37%,2.4,68%,1.71,66%,33%,1.7
0,Bobby Voelker,"6' 0""",170 lbs.,"75""",Orthodox,"Apr 26, 1979",4.01,35%,5.84,42%,1.04,50%,66%,0
0,Paul Varelans,"6' 8""",300 lbs.,--,Orthodox,--,0,0%,0,0%,0,0%,0%,0
0,Marcos Vinicius,"5' 9""",125 lbs.,"70""",Orthodox,"Dec 05, 1979",1.93,49%,2.91,47%,0,0%,25%,0.5
0,David Velasquez,"5' 5""",145 lbs.,--,Orthodox,--,0,0%,0,0%,0,0%,0%,0
0,Isaac Vallie-Flagg,"5' 8""",155 lbs.,"68""",Orthodox,"Apr 08, 1978",5.56,47%,5.6,45%,0.2,12%,58%,0
0,Bryan Vetell,"6' 3""",265 lbs.,--,Southpaw,"Jul 26, 1977",2.74,60%,2.13,41%,0,0%,0%,0
0,Cain Velasquez,"6' 1""",240 lbs.,"77""",Orthodox,"Jul 28, 1982",6.38,57%,2.29,57%,5.15,45%,85%,0.4
0,Milton Vieira,"6' 0""",145 lbs.,"72""",Orthodox,"Oct 04, 1978",1.13,35%,2.36,48%,2.67,53%,12%,0.7
0,Yuri Villefort,"6' 0""",170 lbs.,"73""",Orthodox,"Mar 23, 1991",3.18,43%,5.42,55%,2,35%,40%,0.3
0,Paige VanZant,"5' 4""",115 lbs.,"65""",Orthodox,"Mar 26, 1994",3.47,51%,2.72,43%,1.41,34%,40%,0.7
0,Chad Vance,"6' 0""",185 lbs.,--,Orthodox,--,0,0%,0,0%,0,0%,0%,0
0,Austin Vanderford,"5' 11""",170 lbs.,"74""",Orthodox,"Mar 21, 1990",0,0%,0,0%,0,0%,0%,0
0,Linton Vassell,"6' 4""",205 lbs.,--,,"Jun 03, 1983",3.39,37%,2.13,54%,2.46,50%,50%,0
0,Joe Veres,"5' 7""",155 lbs.,--,Orthodox,"Nov 09, 1977",0,0%,5.55,27%,0,0%,0%,0
0,Manny Vazquez,"5' 10""",125 lbs.,"72""",Orthodox,"Nov 19, 1993",1.47,41%,2.67,48%,1,33%,0%,1
0,Andre Walker,"5' 11""",205 lbs.,--,Southpaw,--,2.28,31%,4.36,34%,0,0%,0%,0
0,Chris Weidman,"6' 2""",185 lbs.,"78""",Orthodox,"Jun 17, 1984",2.95,44%,2.99,52%,4.01,51%,73%,1.1
0,Xue Do Won,"5' 7""",165 lbs.,--,,--,0,0%,0,0%,0,0%,0%,0
0,Justin Wilcox,"5' 6""",155 lbs.,--,Orthodox,"Mar 12, 1979",3.82,28%,2.63,71%,1.43,16%,100%,0
0,Donny Walker,"5' 9""",135 lbs.,--,,"Jan 04, 1980",1.81,37%,3.85,46%,0,0%,57%,1.7
0,Cal Worsham,"5' 11""",230 lbs.,--,Orthodox,--,0,0%,0,0%,0,0%,0%,0
0,Tyron Woodley,"5' 9""",170 lbs.,"74""",Orthodox,"Apr 07, 1982",2.48,47%,2.35,61%,1.4,45%,94%,0.5
0,Kengo Watanabe,"6' 4""",220 lbs.,--,Orthodox,"Jan 31, 1976",0.6,40%,3.4,35%,1,100%,37%,0
0,Nathaniel Wood,"5' 6""",135 lbs.,"69""",Orthodox,"May 08, 1993",4.52,34%,5.07,57%,0,0%,100%,2
0,Mike Whitehead,"6' 1""",205 lbs.,--,Orthodox,"Jun 29, 1981",1.62,33%,2.36,59%,3.59,43%,77%,0.3
0,Emil Meek,"5' 11""",170 lbs.,"74""",Switch,"Aug 20, 1988",2.67,40%,2.8,33%,0.5,50%,54%,1.5
0,Patrick Williams,"5' 8""",135 lbs.,"73""",Orthodox,"Sep 07, 1981",4.12,51%,4.12,52%,2.71,41%,100%,0.5
0,Adam Wieczorek,"6' 5""",250 lbs.,"81""",Orthodox,"Feb 05, 1992",2.5,45%,1.87,45%,0,0%,66%,0.7
0,Eric Wisely,"5' 8""",145 lbs.,--,Southpaw,"Jul 25, 1984",1.42,47%,2.08,56%,0,0%,27%,0.9
0,Hunter Worsham,--,185 lbs.,--,,--,0,0%,0,0%,0,0%,0%,0
0,Brennan Ward,"5' 10""",170 lbs.,"71""",,"Jun 28, 1988",7.2,60%,2.76,52%,0,0%,100%,3.6
0,Alex White,"6' 0""",155 lbs.,"71""",Southpaw,"Oct 22, 1988",3.87,40%,2.75,64%,0.9,45%,70%,0.2
0,Jordan Wright,"6' 2""",185 lbs.,"77""",Orthodox,"Oct 07, 1991",3,28%,15,28%,0,0%,0%,0
0,Chris Wilson,"6' 1""",170 lbs.,"75""",Orthodox,"Jun 07, 1977",2.32,50%,1.36,55%,1.31,50%,60%,1.6
0,Chris Wade,"5' 10""",155 lbs.,"70""",Orthodox,"Sep 30, 1987",1.7,53%,1.75,51%,2.6,51%,55%,1.1
0,Ron Waterman,"6' 2""",280 lbs.,--,Orthodox,"Nov 23, 1965",0.84,50%,1.37,42%,4.19,69%,50%,2.8
0,Robert Whittaker,"6' 0""",185 lbs.,"73""",Orthodox,"Dec 20, 1990",4.82,40%,3.65,61%,0.37,57%,84%,0
0,James Wade,"5' 10""",205 lbs.,--,,--,0,0%,0,0%,0,0%,0%,0
0,Rob Whiteford,"5' 9""",145 lbs.,"69""",Southpaw,"Apr 12, 1983",2.33,46%,1.99,62%,1.9,30%,45%,0
0,TJ Waldburger,"5' 11""",170 lbs.,"75""",Orthodox,"Apr 25, 1988",2.02,51%,2.39,40%,3.03,46%,40%,4.8
0,Daniel Weichel,"5' 10""",145 lbs.,"70""",,"Nov 22, 1984",5.71,42%,4.05,61%,0.84,50%,83%,0
0,Dustin West,"5' 11""",170 lbs.,--,,--,0,0%,0,0%,0,0%,0%,0
0,Aaron Wilkinson,"5' 10""",155 lbs.,--,,"Jan 31, 1987",0,0%,0,100%,7.32,100%,0%,0
0,Jonathan Wilson,"6' 2""",205 lbs.,"75""",Southpaw,"Jul 17, 1987",2.92,48%,5.65,56%,0.37,100%,80%,0
0,Sean Wilson,"5' 8""",145 lbs.,--,,"Oct 20, 1982",1.01,31%,5.88,62%,0,0%,0%,0
0,Matt Wiman,"5' 10""",155 lbs.,"68""",Orthodox,"Sep 19, 1983",3.51,50%,3.24,54%,2.41,38%,63%,1.8
0,Sai Wang,"6' 0""",170 lbs.,"72""",Southpaw,"Jan 14, 1986",3.17,46%,2.27,53%,0,0%,77%,0
0,Kazuhisa Watanabe,"5' 6""",139 lbs.,--,,"May 18, 1983",0.62,50%,0.94,0%,0,0%,14%,0
0,Jonathan Wiezorek,"6' 3""",250 lbs.,--,Southpaw,"Feb 10, 1978",1.27,58%,5.47,31%,1.91,20%,0%,0
0,Justin Wren,"6' 2""",265 lbs.,--,Orthodox,"Apr 27, 1987",3.43,35%,2.07,64%,0,0%,100%,0
0,Idris Wasi,"6' 0""",186 lbs.,--,,"Dec 11, 1989",0.4,31%,3.53,46%,0,0%,20%,0
0,Aaron Wetherspoon,--,170 lbs.,--,,--,2.27,32%,4.33,45%,0,0%,77%,0
0,Rob Wilkinson,"6' 3""",185 lbs.,"80""",Orthodox,"Feb 22, 1992",2.74,50%,5.66,39%,4.47,25%,0%,0
0,Terrion Ware,"5' 8""",135 lbs.,"71""",Orthodox,"Mar 31, 1986",5.18,32%,6.71,46%,0.67,22%,47%,0
0,Maka Watson,--,155 lbs.,--,,"Sep 22, 1984",0.93,37%,1.6,22%,2,100%,33%,0
0,Sam Watford,--,155 lbs.,--,,--,0.13,18%,0.73,62%,2,40%,60%,1
0,Ray Wizard,--,--,--,,--,0,0%,0,0%,0,0%,0%,0
0,Patrick Walsh,"5' 11""",185 lbs.,"71""",,"Nov 28, 1988",2.03,19%,2.83,64%,3,54%,100%,1.5
